"Pair","Enh","Gene","Enh.Pos","Gene.Pos","Gene.TSS","Gene.Distance","Gene.Distance.Bin","Gene.Nearest","Gene.Upstream","Gene.Exp","nCells","Z","logfc","logfc.vst","P.SCEPTRE","P.NB","P.N50","P.N250","FDR.SCEPTRE","FDR.N50","FDR.N250","HitPermissive","HitCore","HitCategory"
"Enh111_NFKB2","Enh111","NFKB2","chr10:102669917-102670021","chr10:102394110-102402524","chr10:102394110",275859,"100-500kb",FALSE,FALSE,0.0995092130780162,221,-0.858138579635531,-0.00663624331510536,-0.0102498181741899,0.375292485366639,0.390815946472663,0.393216,0.440182443438914,0.918872868600507,0.920886182953181,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh111_FBXL15","Enh111","FBXL15","chr10:102669917-102670021","chr10:102419189-102423136","chr10:102419189",250780,"100-500kb",FALSE,FALSE,0.231258038561156,221,-2.34435392839626,-0.0234142684683477,-0.0380164475213184,0.0177612374660081,0.0190600748629514,0.0196096,0.0408760180995475,0.488264624462073,0.396364915463917,0.82073869424693,FALSE,FALSE,"ns (n=7601)"
"Enh111_CUEDC2","Enh111","CUEDC2","chr10:102669917-102670021","chr10:102423245-102432584","chr10:102432584",237385,"100-500kb",FALSE,FALSE,0.389978781795516,221,0.837572983094253,0.0271352120045389,0.0646357123938301,0.34967719586124,0.402270571588532,0.40432,0.451024796380091,0.910977360316815,0.922383783192789,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh111_ACTR1A","Enh111","ACTR1A","chr10:102669917-102670021","chr10:102461881-102502712","chr10:102502712",167257,"100-500kb",FALSE,FALSE,0.412058413764289,221,1.56206214620995,0.0164330237742092,0.0320647175419275,0.0833642393735139,0.118273349291831,0.1177664,0.161990950226244,0.71937229671763,0.727507561783439,0.997040001138336,FALSE,FALSE,"ns (n=7601)"
"Enh111_SUFU","Enh111","SUFU","chr10:102669917-102670021","chr10:102503987-102633535","chr10:102503987",165982,"100-500kb",FALSE,FALSE,0.0417791868469447,221,0.446178212168288,0.00308578729833454,0.011413746125845,0.650945751999007,0.655468519979807,0.6584576,0.687772669683258,0.968306765674903,0.969984099450445,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh111_TRIM8","Enh111","TRIM8","chr10:102669917-102670021","chr10:102642310-102660680","chr10:102642310",27659,"10-50kb",FALSE,FALSE,0.239166230896354,221,-0.377805709006241,-0.015896306081538,-0.036937838373735,0.693915969588398,0.705574932350058,0.707776,0.733703529411765,0.974320305471658,0.978203417171357,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh111_AL391121.1","Enh111","AL391121.1","chr10:102669917-102670021","chr10:102642792-102644140","chr10:102644140",25829,"10-50kb",TRUE,FALSE,0.0171084227977005,221,0.721002873229499,0.00382730863647276,0.0193570900931141,0.464070190986981,0.470907746961175,0.4735296,0.516526334841629,0.938631105909607,0.933138069349532,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh111_ARL3","Enh111","ARL3","chr10:102669917-102670021","chr10:102673731-102714397","chr10:102714397",44428,"10-50kb",FALSE,TRUE,0.718928876736025,221,0.0542810681592522,0.00434661916439827,0.00509934644391463,0.954600004322925,0.956711232733507,0.956992,0.960999095022624,0.996347534608681,0.996721243660655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh111_WBP1L","Enh111","WBP1L","chr10:102669917-102670021","chr10:102743948-102834516","chr10:102743948",73979,"50-100kb",FALSE,TRUE,0.171867559508403,221,-0.368242535065276,-0.00343413331910802,-0.0233693033284436,0.69317940849854,0.712692396785224,0.7150528,0.74023963800905,0.974279632226904,0.981330434807216,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh111_BORCS7","Enh111","BORCS7","chr10:102669917-102670021","chr10:102854259-102864961","chr10:102854259",184290,"100-500kb",FALSE,TRUE,0.364061185277603,221,-0.790068757201623,0.00562930935520134,0.024273795294089,0.409548818051453,0.429487614692365,0.4312704,0.477166334841629,0.926182814072172,0.92925542427314,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh111_AS3MT","Enh111","AS3MT","chr10:102669917-102670021","chr10:102869470-102901899","chr10:102869470",199501,"100-500kb",FALSE,TRUE,0.0234688356697378,221,0.311231801974417,0.00286136194962817,0.0179519992006842,0.766377568592292,0.755624408269667,0.7571072,0.779182624434389,0.985703157053455,0.982704319786096,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh111_CNNM2","Enh111","CNNM2","chr10:102669917-102670021","chr10:102918294-103090222","chr10:102918294",248325,"100-500kb",FALSE,TRUE,0.043917733937728,221,0.249074422552951,-0.000706571121874645,-0.00411894648343702,0.800622721198283,0.803303213929159,0.8046272,0.822130678733032,0.987635300241367,0.993183260686182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_WBP1L","Enh112","WBP1L","chr10:103241411-103241605","chr10:102743948-102834516","chr10:102743948",497560,"100-500kb",FALSE,FALSE,0.171867559508403,189,0.663107936575392,0.00530994015488553,0.0182488846704061,0.487624483877965,0.50726142799234,0.5102656,0.550596923076923,0.939893050807035,0.941087616821098,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_BORCS7","Enh112","BORCS7","chr10:103241411-103241605","chr10:102854259-102864961","chr10:102854259",387249,"100-500kb",FALSE,FALSE,0.364061185277603,189,-1.26620069807129,-0.0111449022624239,-0.0365795147089616,0.185369138563674,0.205441237669055,0.2057792,0.255406334841629,0.846014848128203,0.836757617851583,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_AS3MT","Enh112","AS3MT","chr10:103241411-103241605","chr10:102869470-102901899","chr10:102869470",372038,"100-500kb",FALSE,FALSE,0.0234688356697378,189,0.34687658899884,0.0022007348649703,0.0191266569756751,0.743952725005296,0.728684035212412,0.7298624,0.754875656108597,0.981521712857693,0.982413163190184,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_CNNM2","Enh112","CNNM2","chr10:103241411-103241605","chr10:102918294-103090222","chr10:102918294",323214,"100-500kb",FALSE,FALSE,0.043917733937728,189,-0.0220042931743747,0.00240238288927195,0.0137219516582012,0.982036443047978,0.982444530910148,0.9826624,0.984354751131222,0.998136440230397,0.998360293518397,0.999762298373787,FALSE,FALSE,"ns (n=7601)"
"Enh112_NT5C2","Enh112","NT5C2","chr10:103241411-103241605","chr10:103088017-103193306","chr10:103193306",48202,"10-50kb",FALSE,FALSE,0.264014726821268,189,-1.0079661753328,-0.0207617239455156,-0.0380251499002486,0.303694994490699,0.313470700716858,0.3147712,0.364516199095023,0.896225450156957,0.895353613963636,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_INA","Enh112","INA","chr10:103241411-103241605","chr10:103277138-103290346","chr10:103277138",35630,"10-50kb",FALSE,TRUE,0.1014236793165,189,1.47089530022481,-0.000846571626940448,-0.00804322266417029,0.213752457259255,0.141319433866492,0.1412288,0.187399819004525,0.865304540943889,0.759455006514206,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_PCGF6","Enh112","PCGF6","chr10:103241411-103241605","chr10:103302796-103351144","chr10:103351144",109636,"100-500kb",FALSE,TRUE,0.0825926826426012,189,-0.680847089290373,-0.00171223415642092,-0.00741764148763729,0.491015387312389,0.495968250497196,0.4992256,0.540104977375566,0.940235171258579,0.940356759561278,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_TAF5","Enh112","TAF5","chr10:103241411-103241605","chr10:103367976-103389065","chr10:103367976",126468,"100-500kb",FALSE,TRUE,0.023919141100347,189,-0.936925163458738,-0.00703522383444172,-0.0105690150938044,0.340543513950246,0.348797054348177,0.3510144,0.399310769230769,0.90876980129703,0.910790240743198,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_ATP5MD","Enh112","ATP5MD","chr10:103241411-103241605","chr10:103389041-103396492","chr10:103396492",154984,"100-500kb",FALSE,TRUE,1.78262537615741,189,-0.350917704882336,0.00954946496879261,0.00890830586692948,0.674147777230371,0.725650088544004,0.72704,0.752115837104072,0.970684150329474,0.982413163190184,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_PDCD11","Enh112","PDCD11","chr10:103241411-103241605","chr10:103396626-103446294","chr10:103396626",155118,"100-500kb",FALSE,TRUE,0.649969347814663,189,1.17666931587644,0.0298282408343583,0.0678891802156452,0.278083785776816,0.239327519510328,0.2406272,0.290209592760181,0.895804736985845,0.855115695238095,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh112_CALHM2","Enh112","CALHM2","chr10:103241411-103241605","chr10:103446786-103452402","chr10:103452402",210894,"100-500kb",FALSE,TRUE,0.0554204104220802,189,0.0119089820975385,0.00462348313338429,0.0170996341512709,0.990848300328691,0.990498231646263,0.9905664,0.991526515837104,0.999608888603604,0.999499453066495,0.999762298373787,FALSE,FALSE,"ns (n=7601)"
"Enh120_FAM24B","Enh120","FAM24B","chr10:123301188-123301328","chr10:122849078-122879641","chr10:122879641",421617,"100-500kb",FALSE,FALSE,0.0741687356883941,343,0.927009857866445,0.00154097679001892,0.015770718140922,0.434969149491764,0.353921416049444,0.3559808,0.404355475113122,0.929139587899395,0.911569315907591,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh120_C10orf88","Enh120","C10orf88","chr10:123301188-123301328","chr10:122930901-122954311","chr10:122954311",346947,"100-500kb",FALSE,FALSE,0.129613901623257,343,3.07212498111648,0.0211600558260551,0.079903341517823,0.00204634940410992,0.0021254071439494,0.0028544,0.0104571945701357,0.148854936358984,0.121023440437158,0.443047847029631,FALSE,FALSE,"ns (n=7601)"
"Enh120_PSTK","Enh120","PSTK","chr10:123301188-123301328","chr10:122954381-122997513","chr10:122954381",346877,"100-500kb",FALSE,FALSE,0.0835640089546139,343,-0.291044851233256,-0.000908130647979108,0.0166373340328593,0.769362957882086,0.771017017196632,0.7723264,0.79318443438914,0.986245467895306,0.98576748438888,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh120_IKZF5","Enh120","IKZF5","chr10:123301188-123301328","chr10:122990806-123008817","chr10:123008817",292441,"100-500kb",FALSE,FALSE,0.0875444096311703,343,-0.210826921076984,-0.00261645727628967,0.00065629898805758,0.833782115193151,0.833022330675875,0.8337664,0.84967963800905,0.994375629714454,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh120_ACADSB","Enh120","ACADSB","chr10:123301188-123301328","chr10:123008979-123058311","chr10:123008979",292279,"100-500kb",FALSE,FALSE,0.054143461708483,343,-1.98496843371017,-0.0133223122110769,-0.0286539871534484,0.0400086665851978,0.0471479836091907,0.0468096,0.078932850678733,0.60868087065598,0.557904280184332,0.92784527530632,FALSE,FALSE,"ns (n=7601)"
"Enh120_BUB3","Enh120","BUB3","chr10:123301188-123301328","chr10:123154402-123170467","chr10:123154402",146856,"100-500kb",FALSE,FALSE,0.510103227099803,343,0.391203028718881,0.0100236878187168,0.0196716116935531,0.679912483212021,0.695647169754127,0.6981376,0.724798552036199,0.97236323638254,0.975449074540871,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh199_SERGEF","Enh199","SERGEF","chr11:18383383-18383530","chr11:17788048-18013047","chr11:18013047",370409,"100-500kb",FALSE,FALSE,0.0520385233194024,316,0.1604338320467,0.000602587775879675,0.0122094662056494,0.865480302218488,0.87253934065353,0.8729984,0.885322714932127,0.994375629714454,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh199_SAAL1","Enh199","SAAL1","chr11:18383383-18383530","chr11:18069935-18106087","chr11:18106087",277369,"100-500kb",FALSE,FALSE,0.0668035418281244,316,0.317660095035065,-0.000322382464708532,0.00768779437809694,0.754094584207882,0.750742783999925,0.752096,0.77459257918552,0.981799546233372,0.982631957831123,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh199_HPS5","Enh199","HPS5","chr11:18383383-18383530","chr11:18278668-18322198","chr11:18322198",61258,"50-100kb",FALSE,FALSE,0.260927098307771,316,-0.273706396250331,0.00311830317480655,0.0189455928553006,0.783450862802429,0.784310261909474,0.786016,0.805259004524887,0.98688579961062,0.988326188532556,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh199_GTF2H1","Enh199","GTF2H1","chr11:18383383-18383530","chr11:18322295-18367045","chr11:18322295",61161,"50-100kb",FALSE,FALSE,0.296301562793036,316,1.04389714164006,0.0234185525611484,0.0519655540269361,0.278852216547031,0.296532980801626,0.2982272,0.347857375565611,0.895804736985845,0.892550623423423,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh199_LDHA","Enh199","LDHA","chr11:18383383-18383530","chr11:18394560-18408425","chr11:18394560",11104,"10-50kb",TRUE,TRUE,1.17912394486318,316,-11.2024041835793,-0.203164560232094,-0.293536828513656,8.50093365700744e-08,3.96815995815507e-29,1.92e-05,2.75113122171946e-05,1.9399630660212e-05,0.005958912,0.0124830568124686,TRUE,TRUE,"C (n=109)"
"Enh199_TSG101","Enh199","TSG101","chr11:18383383-18383530","chr11:18468336-18526951","chr11:18526951",143495,"100-500kb",FALSE,TRUE,0.446894498437469,316,1.37091113817605,0.0196958768391494,0.0593812204780546,0.132444120733068,0.170402658786315,0.1701312,0.218746787330317,0.80711643404534,0.79935315027027,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh199_UEVLD","Enh199","UEVLD","chr11:18383383-18383530","chr11:18529609-18588747","chr11:18588747",205291,"100-500kb",FALSE,TRUE,0.132154797625986,316,-0.363820342737465,-0.00300531620972799,-0.0189642696324907,0.696562439895987,0.715992170878206,0.7181376,0.743368687782805,0.975241191440505,0.981658238083495,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh199_SPTY2D1OS","Enh199","SPTY2D1OS","chr11:18383383-18383530","chr11:18588781-18610255","chr11:18588781",205325,"100-500kb",FALSE,TRUE,0.0423679922327312,316,-0.672819960331114,-0.00356056608663698,-0.00863756059891185,0.505463893235398,0.501061837545779,0.5041344,0.544923800904977,0.942008525633821,0.940356759561278,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh199_SPTY2D1","Enh199","SPTY2D1","chr11:18383383-18383530","chr11:18606403-18634791","chr11:18634791",251335,"100-500kb",FALSE,TRUE,0.551681574937299,316,-0.336611390376178,0.00457152083091472,0.00411332985145862,0.725606400671385,0.73640986854769,0.737728,0.761757828054299,0.980283169982524,0.982413163190184,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_PLAAT4","Enh215","PLAAT4","chr11:63920351-63920462","chr11:63536808-63546462","chr11:63536808",383598,"100-500kb",FALSE,FALSE,0.128465298729705,327,2.04547384195848,0.00851936621806465,0.0322918716174929,0.24818059156269,0.0408081655145712,0.0406528,0.0708778280542986,0.883714295547475,0.529236703355705,0.922719912539099,FALSE,FALSE,"ns (n=7601)"
"Enh215_PLAAT3","Enh215","PLAAT3","chr11:63920351-63920462","chr11:63573195-63616883","chr11:63616883",303523,"100-500kb",FALSE,FALSE,0.581100729667283,327,0.392986994189225,0.000858353581017934,-0.0106782587923619,0.76279870408102,0.694329087338546,0.6967168,0.723521447963801,0.984456943606892,0.974814682149297,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_ATL3","Enh215","ATL3","chr11:63920351-63920462","chr11:63624087-63671921","chr11:63671921",248485,"100-500kb",FALSE,FALSE,0.378846409039016,327,-0.698196750818475,-0.0158381373455418,-0.0498683133826863,0.47432743922163,0.48505415818489,0.488096,0.52979113122172,0.93947737969564,0.938945424511018,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_RTN3","Enh215","RTN3","chr11:63920351-63920462","chr11:63681446-63759891","chr11:63681446",238960,"100-500kb",FALSE,FALSE,0.50846905002994,327,0.243179181997508,-0.00409805259133267,-0.0172169695874136,0.802728477563712,0.807866593237472,0.8091328,0.826407963800905,0.988603813394887,0.993183260686182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_C11orf95","Enh215","C11orf95","chr11:63920351-63920462","chr11:63759892-63768775","chr11:63768775",151631,"100-500kb",FALSE,FALSE,0.0509158574308965,327,1.53755356485963,0.00449265599697512,0.0181325180905137,0.135199917223365,0.124157808559493,0.1240512,0.168653031674208,0.80711643404534,0.738123666257669,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_SPINDOC","Enh215","SPINDOC","chr11:63920351-63920462","chr11:63813456-63827716","chr11:63813456",106950,"100-500kb",FALSE,FALSE,0.0830070104637727,327,-0.626643040388466,-0.00865372174295979,-0.0260542103506261,0.532204632040248,0.53089324862809,0.5344256,0.572461176470588,0.94744637388721,0.946282115563669,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_MARK2","Enh215","MARK2","chr11:63920351-63920462","chr11:63838928-63911019","chr11:63838928",81478,"50-100kb",FALSE,FALSE,0.215176215067014,327,0.283798001221576,-0.00228046917532648,-0.00209996444928118,0.75529855541526,0.776565186372433,0.7779328,0.798346425339367,0.981799546233372,0.987517554352788,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_NAA40","Enh215","NAA40","chr11:63920351-63920462","chr11:63938959-63957319","chr11:63938959",18553,"10-50kb",FALSE,TRUE,0.157539812943799,327,-1.00505019526371,-0.00951838172414399,-0.0190890567832843,0.297288570709067,0.314872680358479,0.3160064,0.365900452488688,0.895804736985845,0.895353613963636,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_COX8A","Enh215","COX8A","chr11:63920351-63920462","chr11:63974620-63976543","chr11:63974620",54214,"50-100kb",FALSE,TRUE,1.56845485364395,327,0.907564466174959,0.0277737083210139,0.0312041209726321,0.273946065219578,0.364108375233138,0.3663808,0.41432036199095,0.89461845727644,0.913859018981772,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_OTUB1","Enh215","OTUB1","chr11:63920351-63920462","chr11:63985853-64001811","chr11:63985853",65447,"50-100kb",FALSE,TRUE,0.586852519127463,327,0.709784760406484,0.0131385135934006,0.0346515208084226,0.437795089177701,0.477837620877602,0.480704,0.523121809954751,0.929139587899395,0.937707236090226,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_MACROD1","Enh215","MACROD1","chr11:63920351-63920462","chr11:63998558-64166113","chr11:64166113",245707,"100-500kb",FALSE,TRUE,0.047762920238799,327,0.31058179881823,-0.000790066877906191,0.00342106258027772,0.749822724672202,0.756118565788669,0.7575872,0.779614117647059,0.981799546233372,0.982704319786096,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_STIP1","Enh215","STIP1","chr11:63920351-63920462","chr11:64185272-64204543","chr11:64185272",264866,"100-500kb",FALSE,TRUE,1.03664369778532,327,-0.216990992720674,0.0121489399440797,0.0160402271074513,0.820714894653806,0.828215364482815,0.829248,0.845170678733032,0.99392738073427,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_TRPT1","Enh215","TRPT1","chr11:63920351-63920462","chr11:64223799-64226254","chr11:64226254",305848,"100-500kb",FALSE,TRUE,0.202941937087571,327,-0.274703546180297,-0.000949809146018749,0.00219695619512106,0.774606627243935,0.783544006485604,0.7852352,0.804608868778281,0.986245467895306,0.988326188532556,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_NUDT22","Enh215","NUDT22","chr11:63920351-63920462","chr11:64225941-64230686","chr11:64225941",305535,"100-500kb",FALSE,TRUE,0.231269764409759,327,0.101850538798293,-0.00306769137910226,-0.00809735024616198,0.914957523197066,0.918875310031738,0.91936,0.926925610859728,0.996316083097935,0.996275856797667,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_DNAJC4","Enh215","DNAJC4","chr11:63920351-63920462","chr11:64230278-64234286","chr11:64230278",309872,"100-500kb",FALSE,TRUE,0.250250530817618,327,0.0508364811047111,-0.0012718958871672,-0.00244122440730188,0.959107383456005,0.959455820729511,0.9598528,0.963453393665158,0.997007639845135,0.996721243660655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_VEGFB","Enh215","VEGFB","chr11:63920351-63920462","chr11:64234538-64238793","chr11:64234538",314132,"100-500kb",FALSE,TRUE,0.753342586249396,327,-2.34134786536228,-0.0263423611797335,-0.0349173500234159,0.0300806951663185,0.0192142550114988,0.0197952,0.0410961085972851,0.554566314705262,0.396364915463917,0.82073869424693,FALSE,FALSE,"ns (n=7601)"
"Enh215_FKBP2","Enh215","FKBP2","chr11:63920351-63920462","chr11:64241003-64244134","chr11:64241003",320597,"100-500kb",FALSE,TRUE,0.158337642553682,327,-0.131852584530601,0.00544404668451015,0.0180705239809276,0.888833945633319,0.895100893150574,0.8952384,0.905747692307692,0.994642560663827,0.994137741461354,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_PPP1R14B","Enh215","PPP1R14B","chr11:63920351-63920462","chr11:64244479-64246943","chr11:64246943",326537,"100-500kb",FALSE,TRUE,1.78135430796991,327,0.345713781103269,-0.000172736145916064,0.000528885604245133,0.75347894543814,0.729557826354274,0.7307328,0.755638733031674,0.981799546233372,0.982413163190184,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_PPP1R14B-AS1","Enh215","PPP1R14B-AS1","chr11:63920351-63920462","chr11:64245961-64248218","chr11:64245961",325555,"100-500kb",FALSE,TRUE,0.336312935529579,327,-0.597578859182917,-0.0136162731302207,-0.0363723985976832,0.590246950131637,0.550120973866503,0.553376,0.590262443438914,0.957791121268206,0.950600837692646,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_PLCB3","Enh215","PLCB3","chr11:63920351-63920462","chr11:64251523-64269150","chr11:64251523",331117,"100-500kb",FALSE,TRUE,0.0945443101238305,327,-0.8200529244032,-0.0122436064131011,-0.0371739435835927,0.416973546883581,0.41218593706798,0.414144,0.460653755656109,0.927692645326227,0.923208319268153,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_BAD","Enh215","BAD","chr11:63920351-63920462","chr11:64269830-64284704","chr11:64284704",364298,"100-500kb",FALSE,TRUE,0.667456040778394,327,-1.40135132589676,-0.0158229829193538,-0.0351248768318295,0.119898274700692,0.161109039926125,0.1606848,0.208802171945701,0.791301772647271,0.794143016010165,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_GPR137","Enh215","GPR137","chr11:63920351-63920462","chr11:64270062-64289500","chr11:64270062",349656,"100-500kb",FALSE,TRUE,0.158481788882788,327,1.89653668938345,0.00531945064442041,0.0245069359814273,0.0527128845738043,0.0578891132575811,0.0574848,0.0924756561085973,0.654212879974649,0.583801784293194,0.938891662895928,FALSE,FALSE,"ns (n=7601)"
"Enh215_ESRRA","Enh215","ESRRA","chr11:63920351-63920462","chr11:64305524-64316743","chr11:64305524",385118,"100-500kb",FALSE,TRUE,0.25427020622563,327,0.403611777040721,0.00538037220509485,0.00402727955212356,0.692638466528366,0.686498223980464,0.6891584,0.716466968325792,0.974079218920801,0.973615465895954,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_TRMT112","Enh215","TRMT112","chr11:63920351-63920462","chr11:64316460-64318084","chr11:64318084",397678,"100-500kb",FALSE,TRUE,1.13350017150698,327,1.64844942279032,0.0457910579414071,0.0652454822018944,0.0833118981669606,0.0992604813018603,0.099168,0.140763800904977,0.71937229671763,0.6913797390681,0.980597334954654,FALSE,FALSE,"ns (n=7601)"
"Enh215_PRDX5","Enh215","PRDX5","chr11:63920351-63920462","chr11:64318121-64321811","chr11:64318121",397715,"100-500kb",FALSE,TRUE,1.36041721874572,327,1.4286017537678,0.00804893703129617,0.0121050773555558,0.157915192442745,0.15311872981173,0.1530752,0.200108597285068,0.829001338405452,0.782933735530653,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh215_CCDC88B","Enh215","CCDC88B","chr11:63920351-63920462","chr11:64340204-64357534","chr11:64340204",419798,"100-500kb",FALSE,TRUE,0.0296221504582974,327,1.86187429689883,0.0080722683031274,0.0307858547563667,0.0695479460784418,0.0626208108085308,0.0622208,0.0981458823529412,0.690711143370464,0.598971696277916,0.941903933273149,FALSE,FALSE,"ns (n=7601)"
"Enh215_RPS6KA4","Enh215","RPS6KA4","chr11:63920351-63920462","chr11:64359148-64372215","chr11:64359148",438742,"100-500kb",FALSE,TRUE,0.0944811674485592,327,0.573426178367591,-0.00105204604466073,-0.0018185278603669,0.571568398282166,0.566356169484774,0.5694272,0.605426968325792,0.954691478390113,0.95696013861815,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh218_ATG2A","Enh218","ATG2A","chr11:65416432-65416629","chr11:64894546-64917211","chr11:64917211",499319,"100-500kb",FALSE,FALSE,0.0863996828821404,249,-2.4044968592283,-0.017789311545532,-0.0616032460121428,0.013191224015755,0.0161947453781109,0.0166592,0.036571221719457,0.422936806356376,0.358057431578947,0.785998086047849,FALSE,FALSE,"ns (n=7601)"
"Enh218_PPP2R5B","Enh218","PPP2R5B","chr11:65416432-65416629","chr11:64917553-64934475","chr11:64917553",498977,"100-500kb",FALSE,FALSE,0.131250278730183,249,1.13602859365617,0.00706382285681109,0.030150041687826,0.254838449589853,0.255944597584944,0.2575744,0.307325972850679,0.887872263299357,0.869623590082645,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh218_ARL2","Enh218","ARL2","chr11:65416432-65416629","chr11:65014160-65022184","chr11:65014160",402370,"100-500kb",FALSE,FALSE,0.913010923540466,249,-0.844305987853266,-0.034265463611945,-0.0486046749021676,0.36191902824848,0.398498440936469,0.4005248,0.447446877828054,0.915400381490964,0.922157840712166,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh218_SNX15","Enh218","SNX15","chr11:65416432-65416629","chr11:65027439-65040572","chr11:65027439",389091,"100-500kb",FALSE,FALSE,0.118259457867426,249,0.820167630069477,0.00466240089022235,0.0252862300635545,0.384764063203143,0.412120552410389,0.4140352,0.460600180995475,0.923680860286852,0.923208319268153,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh218_SAC3D1","Enh218","SAC3D1","chr11:65416432-65416629","chr11:65040901-65044828","chr11:65040901",375629,"100-500kb",FALSE,FALSE,0.292460827459464,249,-0.48498971005867,-0.00988682662052442,-0.0217980573990745,0.652948008733278,0.627683644719207,0.6309952,0.662188597285068,0.968500019071211,0.967758797548923,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh218_CDCA5","Enh218","CDCA5","chr11:65416432-65416629","chr11:65066300-65084164","chr11:65084164",332366,"100-500kb",FALSE,FALSE,0.0235123122970247,249,0.837306656691664,-0.00565554085741318,-0.0149148372460212,0.406918635216004,0.402420218493824,0.404448,0.451156561085973,0.926182814072172,0.922383783192789,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh218_ZFPL1","Enh218","ZFPL1","chr11:65416432-65416629","chr11:65084210-65088398","chr11:65084210",332320,"100-500kb",FALSE,FALSE,0.255141557289489,249,-0.0827046577898057,-0.00764240766112589,-0.0244723604617889,0.930841507068775,0.934086381183174,0.9345088,0.940681266968326,0.996316083097935,0.996721243660655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh218_VPS51","Enh218","VPS51","chr11:65416432-65416629","chr11:65089324-65111862","chr11:65089324",327206,"100-500kb",FALSE,FALSE,0.225578001501056,249,0.283718449427838,0.000830343889891949,-0.0126985140356941,0.773860596315509,0.776626154887531,0.7780352,0.798410135746606,0.986245467895306,0.987517554352788,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
