chr,start,end,id,abs_summit,pileup,-LOG10(pvalue),fold_enrichment,-LOG10(qvalue),name,GENCODE32,Full.Brain,Rizz.Brain,Song.Cult,Trev.HCS,TAD,PE,cpm,high.cpm,nRep
chr4,185566951,185567277,chr4:185566951-185567277,185567159,81,97.55344,26.6572,94.99973,NHA_ATAC_S3.filtered.BAM_peak_184540,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3.42634158722101,TRUE,3
chr4,186021674,186021877,chr4:186021674-186021877,186021781,77,90.18009,24.83095,87.66346,NHA_ATAC_S3.filtered.BAM_peak_184598,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.25713953353109,TRUE,2
chr5,32505066,32505534,chr5:32505066-32505534,32505406,254,207.25069,15.39265,204.21758,NHA_ATAC_S3.filtered.BAM_peak_186795,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.7443304093103,TRUE,3
chr5,55601164,55601635,chr5:55601164-55601635,55601225,193,139.74857,12.16994,137.00024,NHA_ATAC_S3.filtered.BAM_peak_188390,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8.16399909053896,TRUE,4
chr5,55602811,55602998,chr5:55602811-55602998,55602896,101,53.0435,7.12896,50.7372,NHA_ATAC_S3.filtered.BAM_peak_188391,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.27235185567065,TRUE,3
chr5,57693038,57693466,chr5:57693038-57693466,57693284,248,296.48926,34.86707,293.09152,NHA_ATAC_S3.filtered.BAM_peak_188649,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10.4905273287755,TRUE,4
chr5,57986818,57987186,chr5:57986818-57987186,57986952,172,181.19417,24.61413,178.26892,NHA_ATAC_S3.filtered.BAM_peak_188679,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.27568830866685,TRUE,2
chr5,58891134,58891667,chr5:58891134-58891667,58891252,82,60.96489,11.37334,58.60918,NHA_ATAC_S3.filtered.BAM_peak_188758,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.4686421006435,TRUE,4
chr5,58891798,58891979,chr5:58891798-58891979,58891890,119,113.71811,18.89487,111.08708,NHA_ATAC_S3.filtered.BAM_peak_188759,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5.03376109727532,TRUE,3
chr5,74034752,74035070,chr5:74034752-74035070,74034931,309,397.72449,43.43521,393.91293,NHA_ATAC_S3.filtered.BAM_peak_190057,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,13.0708586475468,TRUE,2
chr5,82641437,82641675,chr5:82641437-82641675,82641560,111,151.13799,38.22222,148.34007,NHA_ATAC_S3.filtered.BAM_peak_190936,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.69535698989546,TRUE,4
chr5,84564382,84564692,chr5:84564382-84564692,84564468,109,147.61452,37.53968,144.83183,NHA_ATAC_S3.filtered.BAM_peak_191095,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.6107559630505,TRUE,4
chr5,87781236,87781422,chr5:87781236-87781422,87781353,274,410.72702,63.4913,406.86154,NHA_ATAC_S3.filtered.BAM_peak_191225,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11.59034067776,TRUE,3
chr5,112551533,112551699,chr5:112551533-112551699,112551594,110,84.82725,12.67541,82.33786,NHA_ATAC_S3.filtered.BAM_peak_193254,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.65305647647298,TRUE,2
chr5,112554696,112554924,chr5:112554696-112554924,112554840,113,117.70922,22.12654,115.05982,NHA_ATAC_S3.filtered.BAM_peak_193256,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.77995801674043,TRUE,3
chr5,116652339,116652669,chr5:116652339-116652669,116652460,100,122.34045,29.57654,119.66965,NHA_ATAC_S3.filtered.BAM_peak_193664,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.23005134224817,TRUE,4
chr5,123696872,123697340,chr5:123696872-123697340,123697228,186,128.60872,11.24079,125.90961,NHA_ATAC_S3.filtered.BAM_peak_194161,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,7.86789549658159,TRUE,2
chr5,124628981,124629422,chr5:124628981-124629422,124629227,474,527.68829,31.54213,523.32568,NHA_ATAC_S3.filtered.BAM_peak_194238,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20.0504433622563,TRUE,3
chr5,124634270,124634590,chr5:124634270-124634590,124634407,112,86.28878,12.68981,83.79175,NHA_ATAC_S3.filtered.BAM_peak_194240,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4.73765750331795,TRUE,2
chr5,138449065,138449256,chr5:138449065-138449256,138449207,52,23.52999,5.46169,21.46237,NHA_ATAC_S3.filtered.BAM_peak_195682,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.19962669796905,TRUE,2
chr5,138449666,138449816,chr5:138449666-138449816,138449770,57,26.92574,5.81557,24.82553,NHA_ATAC_S3.filtered.BAM_peak_195683,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.41112926508145,TRUE,2
chr5,138450023,138450304,chr5:138450023-138450304,138450169,402,495.97165,40.30285,491.74445,NHA_ATAC_S3.filtered.BAM_peak_195684,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17.0048063958376,TRUE,3
chr5,138492011,138492327,chr5:138492011-138492327,138492186,539,558.93085,26.82851,554.43494,NHA_ATAC_S3.filtered.BAM_peak_195696,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.7999767347176,TRUE,4
chr5,138503843,138504039,chr5:138503843-138504039,138503961,128,135.21922,23.40061,132.49092,NHA_ATAC_S3.filtered.BAM_peak_195699,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.41446571807765,TRUE,3
chr5,138579374,138579554,chr5:138579374-138579554,138579474,196,159.88773,15.03272,157.05272,NHA_ATAC_S3.filtered.BAM_peak_195714,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,8.29090063080641,TRUE,2
chr5,139517954,139518512,chr5:139517954-139518512,139518079,222,215.7657,21.50751,212.69757,NHA_ATAC_S3.filtered.BAM_peak_195887,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.39071397979093,TRUE,4
chr5,154682435,154683074,chr5:154682435-154683074,154682963,248,244.42316,22.43618,241.23726,NHA_ATAC_S3.filtered.BAM_peak_197869,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.4905273287755,TRUE,3
chr5,173824237,173824518,chr5:173824237-173824518,173824392,136,149.07619,25.59803,146.28734,NHA_ATAC_S3.filtered.BAM_peak_199523,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.75286982545751,TRUE,3
chr5,173969565,173969872,chr5:173969565-173969872,173969740,335,352.15408,26.70153,348.53015,NHA_ATAC_S3.filtered.BAM_peak_199553,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,14.1706719965314,TRUE,2
chr6,26312529,26313285,chr6:26312529-26313285,26313090,323,275.03806,17.00337,271.72766,NHA_ATAC_S3.filtered.BAM_peak_203194,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,13.6630658354616,TRUE,3
chr6,10316311,10316703,chr6:10316311-10316703,10316537,270,343.75928,41.3147,340.16968,NHA_ATAC_S3.filtered.BAM_peak_201256,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,11.42113862407,TRUE,3
chr6,11655589,11655935,chr6:11655589-11655935,11655726,205,169.80951,15.53415,166.93231,NHA_ATAC_S3.filtered.BAM_peak_201447,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8.67160525160874,TRUE,4
chr6,12234069,12234316,chr6:12234069-12234316,12234221,92,101.24796,23.36979,98.67638,NHA_ATAC_S3.filtered.BAM_peak_201530,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.89164723486831,TRUE,3
chr6,16803379,16803649,chr6:16803379-16803649,16803544,114,105.93009,17.76736,103.33593,NHA_ATAC_S3.filtered.BAM_peak_202163,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.82225853016291,TRUE,3
chr6,26305222,26305572,chr6:26305222-26305572,26305478,368,374.37781,24.98608,370.66229,NHA_ATAC_S3.filtered.BAM_peak_203190,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.5665889394733,TRUE,3
chr6,26311685,26311914,chr6:26311685-26311914,26311741,105,44.37326,5.5288,42.12585,NHA_ATAC_S3.filtered.BAM_peak_203193,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.44155390936058,TRUE,2
chr6,26532801,26533107,chr6:26532801-26533107,26532893,299,226.26007,13.56685,223.14883,NHA_ATAC_S3.filtered.BAM_peak_203237,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,12.647853513322,TRUE,3
chr6,26533238,26533388,chr6:26533238-26533388,26533330,81,18.67944,3.14544,16.67233,NHA_ATAC_S3.filtered.BAM_peak_203238,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.42634158722101,TRUE,3
chr6,26553408,26553606,chr6:26553408-26553606,26553500,145,57.11788,5.25216,54.78521,NHA_ATAC_S3.filtered.BAM_peak_203244,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.13357444625984,TRUE,3
chr6,26553873,26554395,chr6:26553873-26554395,26554220,288,186.729,10.44372,183.78047,NHA_ATAC_S3.filtered.BAM_peak_203245,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,12.1825478656747,TRUE,2
chr6,26555279,26555391,chr6:26555279-26555391,26555345,96,25.13676,3.50919,23.05334,NHA_ATAC_S3.filtered.BAM_peak_203246,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4.06084928855824,TRUE,2
chr6,27177752,27178400,chr6:27177752-27178400,27178275,293,277.20734,20.90998,273.888,NHA_ATAC_S3.filtered.BAM_peak_203297,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,12.3940504327871,TRUE,3
chr6,27178538,27178645,chr6:27178538-27178645,27178579,65,24.89309,4.73799,22.81156,NHA_ATAC_S3.filtered.BAM_peak_203298,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.74953337246131,TRUE,2
chr6,27752328,27752562,chr6:27752328-27752562,27752463,137,97.23347,11.37909,94.68122,NHA_ATAC_S3.filtered.BAM_peak_203356,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.79517033887999,TRUE,3
chr6,27753194,27753542,chr6:27753194-27753542,27753337,205,178.06499,16.99836,175.15289,NHA_ATAC_S3.filtered.BAM_peak_203357,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.67160525160874,TRUE,3
chr6,27902372,27902675,chr6:27902372-27902675,27902457,170,155.14552,18.30158,152.33055,NHA_ATAC_S3.filtered.BAM_peak_203393,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.19108728182188,TRUE,2
chr6,27902789,27903305,chr6:27902789-27903305,27902905,162,144.75841,17.45348,141.98817,NHA_ATAC_S3.filtered.BAM_peak_203394,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.85268317444203,TRUE,3
chr6,33768673,33768943,chr6:33768673-33768943,33768764,285,238.90935,16.34677,235.74603,NHA_ATAC_S3.filtered.BAM_peak_203508,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,12.0556463254073,TRUE,3
chr6,34223464,34224379,chr6:34223464-34224379,34224059,242,235.96686,21.86987,232.81561,NHA_ATAC_S3.filtered.BAM_peak_203565,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10.2367242482406,TRUE,4
chr6,35731427,35731580,chr6:35731427-35731580,35731497,150,79.73125,7.51177,77.26845,NHA_ATAC_S3.filtered.BAM_peak_203861,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.34507701337225,TRUE,4
chr6,35731701,35731837,chr6:35731701-35731837,35731765,91,32.41056,4.57374,30.25743,NHA_ATAC_S3.filtered.BAM_peak_203862,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.84934672144583,TRUE,4
chr6,36123884,36124120,chr6:36123884-36124120,36123990,210,170.49878,15.00219,167.61871,NHA_ATAC_S3.filtered.BAM_peak_203919,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,8.88310781872115,TRUE,2
chr6,36341020,36341231,chr6:36341020-36341231,36341117,159,202.7596,37.05185,199.74481,NHA_ATAC_S3.filtered.BAM_peak_203947,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,6.72578163417458,TRUE,2
chr6,42547402,42547883,chr6:42547402-42547883,42547731,314,368.57278,34.48284,364.88153,NHA_ATAC_S3.filtered.BAM_peak_204778,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.2823612146592,TRUE,4
chr6,42548120,42548308,chr6:42548120-42548308,42548213,137,114.59721,15.07809,111.96227,NHA_ATAC_S3.filtered.BAM_peak_204779,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.79517033887999,TRUE,4
chr6,43702523,43703236,chr6:43702523-43703236,43703077,343,307.92371,18.98325,304.47943,NHA_ATAC_S3.filtered.BAM_peak_204972,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,14.5090761039112,TRUE,2
chr6,71107896,71108427,chr6:71107896-71108427,71108045,202,219.6895,27.09117,216.60538,NHA_ATAC_S3.filtered.BAM_peak_206801,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,8.5447037113413,TRUE,2
chr6,72418507,72418875,chr6:72418507-72418875,72418710,362,424.2623,34.9368,420.34009,NHA_ATAC_S3.filtered.BAM_peak_206919,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15.3127858589384,TRUE,2
chr6,79544970,79545394,chr6:79544970-79545394,79545193,389,463.6319,36.73686,459.54282,NHA_ATAC_S3.filtered.BAM_peak_207520,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16.4548997213454,TRUE,4
chr6,84774814,84775006,chr6:84774814-84775006,84774918,198,166.66318,15.95194,163.7993,NHA_ATAC_S3.filtered.BAM_peak_208023,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8.37550165765137,TRUE,4
chr6,87968469,87968795,chr6:87968469-87968795,87968730,55,58.66862,18.57204,56.32635,NHA_ATAC_S3.filtered.BAM_peak_208241,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.32652823823649,TRUE,2
chr6,98827736,98827931,chr6:98827736-98827931,98827821,83,65.06945,12.41155,62.68896,NHA_ATAC_S3.filtered.BAM_peak_208908,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.51094261406598,TRUE,4
chr6,98845203,98845382,chr6:98845203-98845382,98845310,50,31.4471,8.07449,29.30313,NHA_ATAC_S3.filtered.BAM_peak_208916,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.11502567112408,TRUE,3
chr6,98845657,98846049,chr6:98845657-98846049,98845926,182,205.84706,29.0531,202.8197,NHA_ATAC_S3.filtered.BAM_peak_208917,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.69869344289166,TRUE,3
chr6,110534851,110535193,chr6:110534851-110535193,110535048,278,247.16673,18.31555,243.96976,NHA_ATAC_S3.filtered.BAM_peak_209980,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,11.7595427314499,TRUE,3
chr6,110537250,110537692,chr6:110537250-110537692,110537385,182,147.41518,14.72577,144.63351,NHA_ATAC_S3.filtered.BAM_peak_209981,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.69869344289166,TRUE,2
chr6,110547519,110547877,chr6:110547519-110547877,110547709,186,216.82906,31.23906,213.75664,NHA_ATAC_S3.filtered.BAM_peak_209983,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.86789549658159,TRUE,3
chr6,121848640,121849146,chr6:121848640-121849146,121848698,52,27.3748,6.4969,25.26824,NHA_ATAC_S3.filtered.BAM_peak_211032,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2.19962669796905,TRUE,3
chr6,122753659,122754017,chr6:122753659-122754017,122753827,82,98.57202,26.68091,96.01308,NHA_ATAC_S3.filtered.BAM_peak_211101,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.4686421006435,TRUE,3
chr6,123091053,123091704,chr6:123091053-123091704,123091168,362,429.61356,36.05201,425.66855,NHA_ATAC_S3.filtered.BAM_peak_211121,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15.3127858589384,TRUE,2
chr6,125099508,125099984,chr6:125099508-125099984,125099841,371,352.32669,21.48087,348.70209,NHA_ATAC_S3.filtered.BAM_peak_211236,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15.6934904797407,TRUE,4
chr6,125363121,125363934,chr6:125363121-125363934,125363242,77,61.9747,12.76167,59.61251,NHA_ATAC_S3.filtered.BAM_peak_211286,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.25713953353109,TRUE,3
chr6,132122795,132123229,chr6:132122795-132123229,132123037,166,194.9734,31.05224,191.99071,NHA_ATAC_S3.filtered.BAM_peak_211911,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.02188522813196,TRUE,4
chr6,134063926,134064113,chr6:134063926-134064113,134064038,197,184.6992,19.68171,181.75922,NHA_ATAC_S3.filtered.BAM_peak_212145,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.33320114422889,TRUE,3
chr6,134908876,134909489,chr6:134908876-134909489,134909315,271,257.09613,20.88041,253.85892,NHA_ATAC_S3.filtered.BAM_peak_212268,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.4634391374925,TRUE,2
chr6,136323857,136324043,chr6:136323857-136324043,136323976,48,43.44299,13.55591,41.20291,NHA_ATAC_S3.filtered.BAM_peak_212414,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.03042464427912,TRUE,2
chr6,139882963,139883136,chr6:139882963-139883136,139883034,86,74.7993,14.89021,72.3629,NHA_ATAC_S3.filtered.BAM_peak_212843,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.63784415433342,TRUE,2
chr6,144215994,144216855,chr6:144215994-144216855,144216686,371,314.2952,16.98301,310.82553,NHA_ATAC_S3.filtered.BAM_peak_213293,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.6934904797407,TRUE,3
chr6,149926258,149926439,chr6:149926258-149926439,149926333,295,285.56784,21.96836,282.21436,NHA_ATAC_S3.filtered.BAM_peak_213934,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,12.4786514596321,TRUE,2
chr6,156686404,156686544,chr6:156686404-156686544,156686473,114,62.81356,7.68751,60.44585,NHA_ATAC_S3.filtered.BAM_peak_214663,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.82225853016291,TRUE,4
chr6,156686726,156686839,chr6:156686726-156686839,156686769,71,27.29589,4.80747,25.18991,NHA_ATAC_S3.filtered.BAM_peak_214664,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.0033364529962,TRUE,4
chr6,156686929,156687592,chr6:156686929-156687592,156687343,350,346.47079,23.40924,342.87012,NHA_ATAC_S3.filtered.BAM_peak_214665,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.8051796978686,TRUE,4
chr6,156687725,156687858,chr6:156687725-156687858,156687778,68,25.18149,4.60849,23.09772,NHA_ATAC_S3.filtered.BAM_peak_214666,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.87643491272875,TRUE,4
chr6,156688140,156688292,chr6:156688140-156688292,156688226,125,73.16448,8.42773,70.73793,NHA_ATAC_S3.filtered.BAM_peak_214667,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5.28756417781021,TRUE,3
chr6,156719941,156720374,chr6:156719941-156720374,156720125,357,415.29123,34.24088,411.40695,NHA_ATAC_S3.filtered.BAM_peak_214672,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,15.101283291826,TRUE,3
chr6,157235191,157236205,chr6:157235191-157236205,157235702,235,227.05782,21.38196,223.9433,NHA_ATAC_S3.filtered.BAM_peak_214763,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.94062065428319,TRUE,3
chr6,163355554,163355958,chr6:163355554-163355958,163355630,103,111.2527,23.24214,108.63333,NHA_ATAC_S3.filtered.BAM_peak_215473,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.35695288251561,TRUE,3
chr6,163356452,163356681,chr6:163356452-163356681,163356587,56,46.94047,12.60391,44.67474,NHA_ATAC_S3.filtered.BAM_peak_215474,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.36882875165897,TRUE,4
chr6,164097965,164098448,chr6:164097965-164098448,164098317,108,126.16466,27.57095,123.47665,NHA_ATAC_S3.filtered.BAM_peak_215557,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.56845544962802,TRUE,2
chr6,164247183,164247551,chr6:164247183-164247551,164247423,216,266.94281,36.86589,263.66541,NHA_ATAC_S3.filtered.BAM_peak_215569,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.13691089925604,TRUE,3
chr7,12715518,12716063,chr7:12715518-12716063,12715870,290,304.48529,26.24113,301.05493,NHA_ATAC_S3.filtered.BAM_peak_217159,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,12.2671488925197,TRUE,3
chr7,25849703,25850203,chr7:25849703-25850203,25849836,223,194.49573,17.28206,191.51501,NHA_ATAC_S3.filtered.BAM_peak_218449,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9.43301449321341,TRUE,3
chr7,42888115,42888876,chr7:42888115-42888876,42888739,114,100.32527,16.06418,97.75783,NHA_ATAC_S3.filtered.BAM_peak_220073,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.82225853016291,TRUE,3
chr7,54664300,54664711,chr7:54664300-54664711,54664548,91,114.29342,30.16362,111.65981,NHA_ATAC_S3.filtered.BAM_peak_220912,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.84934672144583,TRUE,3
chr7,76291557,76291943,chr7:76291557-76291943,76291766,396,341.54196,17.66547,337.96149,NHA_ATAC_S3.filtered.BAM_peak_222261,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16.7510033153027,TRUE,3
chr7,76294322,76294561,chr7:76294322-76294561,76294424,222,124.8766,8.33197,122.19447,NHA_ATAC_S3.filtered.BAM_peak_222262,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9.39071397979093,TRUE,3
chr7,76294680,76294975,chr7:76294680-76294975,76294842,390,304.90506,14.61134,301.47293,NHA_ATAC_S3.filtered.BAM_peak_222263,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16.4972002347678,TRUE,4
chr7,76306789,76306923,chr7:76306789-76306923,76306838,68,17.47503,3.35497,15.48368,NHA_ATAC_S3.filtered.BAM_peak_222270,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2.87643491272875,TRUE,2
chr7,76307092,76307322,chr7:76307092-76307322,76307232,80,25.27583,4.04347,23.19131,NHA_ATAC_S3.filtered.BAM_peak_222271,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.38404107379853,TRUE,2
chr7,76310742,76310903,chr7:76310742-76310903,76310865,55,19.98536,4.40314,17.9589,NHA_ATAC_S3.filtered.BAM_peak_222272,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2.32652823823649,TRUE,3
chr7,76314332,76314583,chr7:76314332-76314583,76314454,415,329.81125,15.11144,326.27841,NHA_ATAC_S3.filtered.BAM_peak_222273,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.5547130703299,TRUE,4
chr7,76317962,76318340,chr7:76317962-76318340,76318172,708,687.58575,23.38942,682.48706,NHA_ATAC_S3.filtered.BAM_peak_222274,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,29.948763503117,TRUE,3
chr7,76318692,76318981,chr7:76318692-76318981,76318875,251,140.27464,8.31211,137.52406,NHA_ATAC_S3.filtered.BAM_peak_222275,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,10.6174288690429,TRUE,2
chr7,76364634,76365025,chr7:76364634-76365025,76364706,93,80.71699,15.07942,78.24946,NHA_ATAC_S3.filtered.BAM_peak_222284,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.93394774829079,TRUE,2
chr7,76379852,76380593,chr7:76379852-76380593,76380075,525,531.51855,25.33479,527.13971,NHA_ATAC_S3.filtered.BAM_peak_222287,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.2077695468029,TRUE,4
chr7,80721953,80722124,chr7:80721953-80722124,80722054,145,101.95639,11.27932,99.38103,NHA_ATAC_S3.filtered.BAM_peak_222682,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.13357444625984,TRUE,2
chr7,100450536,100450692,chr7:100450536-100450692,100450601,87,83.48156,17.78479,80.99927,NHA_ATAC_S3.filtered.BAM_peak_224257,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.68014466775591,TRUE,3
chr7,101099989,101100643,chr7:101099989-101100643,101100422,316,283.56445,18.85343,280.21899,NHA_ATAC_S3.filtered.BAM_peak_224374,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,13.3669622415042,TRUE,3
chr7,106050806,106051033,chr7:106050806-106051033,106050903,145,169.17804,29.689,166.30351,NHA_ATAC_S3.filtered.BAM_peak_224995,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.13357444625984,TRUE,2
chr7,106058526,106058851,chr7:106058526-106058851,106058683,72,51.57178,10.47695,49.2751,NHA_ATAC_S3.filtered.BAM_peak_224998,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.04563696641868,TRUE,4
chr7,106064953,106065545,chr7:106064953-106065545,106065098,482,518.73425,29.08686,514.40942,NHA_ATAC_S3.filtered.BAM_peak_225000,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.3888474696362,TRUE,4
chr7,106065984,106066273,chr7:106065984-106066273,106066073,135,76.02256,8.04697,73.58025,NHA_ATAC_S3.filtered.BAM_peak_225001,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.71056931203502,TRUE,4
chr7,121797756,121798036,chr7:121797756-121798036,121797895,85,95.85042,23.90691,93.30514,NHA_ATAC_S3.filtered.BAM_peak_226404,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.59554364091094,TRUE,4
chr7,129824926,129826061,chr7:129824926-129826061,129825888,200,157.40468,14.11251,154.58015,NHA_ATAC_S3.filtered.BAM_peak_227050,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.46010268449633,TRUE,3
